id,pred,split
mydoc_10052,Page 3,public
mydoc_28413,Accounts payable,public
mydoc_3521,8/21/2023,public
mydoc_20031,Television,public
mydoc_4510,OOOOOOOOOOOOOOOOOOOO,public
mydoc_23910,Spencer,public
mydoc_7016,$675.00,public
mydoc_3236,5061,public
mydoc_19121,11614503,public
mydoc_1259,ES12200809,public
mydoc_13233,37443950,public
mydoc_27424,10/30/2022,public
mydoc_11657,,public
mydoc_4446,"S224,200.00",public
mydoc_25848,10/09/23,public
mydoc_17591,Washington dc,public
mydoc_4297,Del Cielo Media,public
mydoc_10483,,public
mydoc_3164,100,public
mydoc_25092,1.,public
mydoc_28890,,public
mydoc_24006,528.0C,public
mydoc_3592,Calendar,public
mydoc_13905,4/30/2023,public
mydoc_23573,Net 30 days,public
mydoc_6870,Order,public
mydoc_15955,P00000000000,public
mydoc_27737,Carolyn Good,public
mydoc_26159,Contract confirmed,public
mydoc_14333,$765,public
mydoc_12770,1,public
mydoc_6164,Medium buying llc,public
mydoc_20779,Revision pending export,public
mydoc_25846,10/26/2020,public
mydoc_20466,Roanoke Regional,public
mydoc_6987,3497933-1,public
mydoc_17443,Polk county,public
mydoc_11961,Ron Johnson,public
mydoc_16768,Nebo Media,public
mydoc_25839,"Mississippi united states senate- november 3,2020",public
mydoc_7792,Reitler matthew,public
mydoc_13789,Sales,public
mydoc_6574,4/22/2022,public
mydoc_27228,Table,public
mydoc_20008,Nyi ncc agency,public
mydoc_4865,08/16/22 - 08/22/22,public
mydoc_705,02/22/21,public
mydoc_28604,1426098,public
mychart_396_vbar,No income,public
mychart_315_line,10,public
mychart_418_hbar,1000,public
mychart_122_hbar,15000,public
mychart_82_hbar,48,public
mychart_192_pie,Yes,public
mychart_116_hbar,1500,public
mychart_479_hbar,100,public
mychart_474_vbar,1,public
mychart_452_vbar,100,public
mychart_90_line,1,public
mychart_144_vbar,2,public
mychart_221_vbar,1000,public
mychart_292_hbar,Net income,public
mychart_467_hbar,200000,public
mychart_51_hbar,400000,public
mychart_79_line,164,public
mychart_149_hbar,48,public
mychart_514_hbar,100,public
mychart_193_vbar,Yes,public
mychart_218_hbar,1200000,public
mychart_441_vbar,Not required,public
mychart_392_line,0,public
mychart_39_vbar,1,public
mychart_267_hbar,150,public
mychart_36_hbar,1,public
mychart_477_hbar,8,public
mychart_516_hbar,15,public
mychart_242_vbar,4,public
mychart_40_hbar,4000,public
mychart_423_vbar,500000,public
mychart_407_sct,800000,public
mychart_101_hbar,35000,public
mychart_499_vbar,0,public
mychart_630_vbar,500,public
mychart_380_hbar,0,public
mychart_18_vbar,1500000,public
mychart_208_hbar,5,public
mychart_236_hbar,100000,public
mychart_638_vbar,1.2,public
mychart_335_vbar,150000,public
mychart_133_vbar,1,public
mychart_160_vbar,1,public
mychart_83_vbar,3,public
mychart_488_pie,50.1,public
mychart_637_hbar,1400,public
mychart_433_vbar,1,public
mychart_145_hbar,2,public
mychart_76_hbar,5,public
mychart_537_hbar,6000,public
mychart_78_hbar,164818,public
mychart_627_hbar,4,public
mychart_618_line,1,public
mychart_639_hbar,0.2,public
mychart_99_sct,2014,public
mychart_84_hbar,1,public
mychart_338_hbar,95.5,public
mychart_201_vbar,3,public
mychart_438_hbar,5000,public
mychart_210_sct,100,public
mychart_240_vbar,Sales,public
mychart_241_hbar,Technical support,public
mychart_531_hbar,6000,public
mychart_457_hbar,20000,public
mychart_343_vbar,160000,public
mychart_562_vbar,2,public
mychart_60_vbar,5000,public
mychart_525_hbar,Contractual,public
mychart_161_hbar,100000,public
mychart_344_hbar,10000,public
mychart_293_vbar,100,public
mychart_74_pie,2.5e+06,public
mychart_44_hbar,30000,public
mychart_342_hbar,1.5,public
mychart_456_vbar,28,public
mychart_351_line,3350000000,public
mychart_333_vbar,1.2,public
mychart_135_vbar,1000000,public
mychart_72_line,101,public
mychart_209_line,100,public
mychart_148_vbar,100,public
mychart_464_vbar,10 years,public
mychart_378_pie,45.9,public
mychart_497_vbar,100,public
mychart_187_sct,2500000,public
mychart_466_vbar,1000,public
mychart_494_hbar,1,public
mychart_17_pie,2.5e+06,public
mychart_616_vbar,0,public
mychart_356_sct,3,public
mychart_519_vbar,1,public
mychart_533_hbar,25,public
mychart_10_hbar,3500000,public
mychart_299_vbar,30,public
mychart_381_line,0.00,public
mychart_565_hbar,Yes,public
mychart_56_vbar,2013,public
mychart_360_line,45000,public
mychart_153_hbar,1000,public
mychart_579_vbar,750,public
mychart_383_vbar,3000000,public
mychart_358_vbar,681,public
mychart_379_vbar,0,public
mychart_534_line,10000,public
mychart_414_pie,136.0,public
mychart_370_vbar,4,public
mychart_150_line,101,public
mychart_118_hbar,40000,public
mychart_4_pie,2017,public
mychart_128_hbar,1,public
mychart_305_line,"164,781",public
mychart_465_hbar,5 years,public
mychart_50_vbar,1200000,public
mychart_610_vbar,1.2,public
mychart_235_vbar,300000,public
mychart_174_vbar,5,public
mychart_609_hbar,1.27,public
mychart_345_vbar,20000,public
mychart_162_line,100000,public
mychart_58_vbar,1.0,public
mychart_24_vbar,150000,public
mychart_93_hbar,1,public
mychart_324_pie,Executive,public
mychart_469_hbar,5,public
mychart_270_vbar,1500000,public
mychart_359_hbar,3000,public
mychart_151_sct,101,public
mychart_374_vbar,2000000,public
mychart_13_vbar,103,public
mychart_7_line,64850,public
mychart_158_vbar,20%,public
mychart_222_hbar,3000,public
mychart_253_hbar,200000,public
mychart_27_hbar,60000,public
mychart_573_vbar,1000,public
mychart_436_hbar,200000,public
mychart_30_pie,Risk,public
mychart_454_vbar,1500,public
mychart_213_vbar,100,public
mychart_451_hbar,3,public
mychart_545_hbar,12,public
mychart_265_hbar,15000,public
mychart_69_sct,1000,public
mychart_328_hbar,10000,public
mychart_280_sct,1000,public
mychart_152_vbar,14000,public
mychart_459_hbar,150,public
mychart_111_vbar,0,public
mychart_492_sct,64925,public
mychart_287_line,3,public
mychart_515_vbar,1,public
mychart_485_hbar,Schedule II,public
mychart_624_vbar,1000,public
mychart_163_sct,,public
mychart_260_line,20,public
mychart_363_hbar,100000,public
mychart_2_line,3,public
mychart_132_hbar,2,public
mychart_493_vbar,104,public
mychart_119_vbar,0,public
mychart_526_vbar,3000000,public
mychart_593_hbar,1.6,public
mychart_156_vbar,2000000,public
mychart_587_vbar,40000,public
mychart_425_vbar,15000,public
mychart_234_hbar,5000,public
mychart_561_hbar,2,public
mychart_548_vbar,3,public
mychart_138_hbar,1000,public
mychart_316_sct,100,public
mychart_15_vbar,100,public
mychart_508_sct,2000000,public
mychart_347_vbar,100,public
mychart_472_vbar,0,public
mychart_350_hbar,164818,public
mychart_0_vbar,2013,public
mychart_483_hbar,1,public
mychart_203_vbar,0,public
mychart_232_hbar,100000,public
mychart_272_vbar,1000,public
mychart_85_line,2,public
mychart_369_hbar,16519,public
mychart_112_hbar,1500,public
mychart_386_sct,350000000,public
mychart_298_hbar,1000,public
mychart_357_pie,7681,public
mychart_375_hbar,600000,public
mychart_77_vbar,646,public
mychart_463_hbar,16519,public
mychart_523_pie,Administration,public
mychart_33_line,Risk,public
mychart_427_line,4000000,public
mychart_365_hbar,1500,public
mychart_574_hbar,2000,public
mychart_599_hbar,400000,public
mychart_139_vbar,2,public
mychart_71_hbar,4,public
mychart_225_vbar,800000,public
mychart_295_vbar,2.5,public
mychart_553_sct,800000,public
myinfographic_5,"Tomatoes, olives, strawberries, melon, pizza",public
myinfographic_8,2 business days,public
myinfographic_20,Bankruptcy,public
myinfographic_23,18-24,public
myinfographic_33,Online,public
myinfographic_34,Scotland,public
myinfographic_47,22%,public
myinfographic_62,Authority,public
myinfographic_66,Colored dots,public
myinfographic_76,No,public
myinfographic_88,Bat,public
myinfographic_117,7:31,public
myinfographic_123,"Filling, extraction, tooth, plant, zirconium, venenner,",public
myinfographic_138,No,public
myinfographic_149,Check for health,public
myinfographic_158,No,public
myinfographic_171,Red door,public
myinfographic_178,Yes,public
myinfographic_185,Honey,public
myinfographic_191,$29.99,public
myinfographic_204,100,public
myinfographic_208,Yes,public
myinfographic_217,Setting goal,public
myinfographic_219,Boiling,public
myinfographic_252,Wrench,public
myinfographic_269,Training,public
myinfographic_280,Yes,public
myinfographic_287,Comfortable,public
myinfographic_302,Age,public
myinfographic_316,Car,public
myinfographic_318,Wwwlillysflooringcom,public
myinfographic_333,Benefits of mind mapping,public
myinfographic_340,99.96,public
myinfographic_341,Yes,public
myinfographic_347,Fitness,public
myinfographic_360,Yes,public
myinfographic_384,Larger,public
myinfographic_391,Leaving,public
myinfographic_406,Retail,public
myinfographic_407,Affiliate marketing,public
myinfographic_409,Best amazon account management services india,public
myinfographic_411,Mature,public
myinfographic_417,Digital,public
myinfographic_418,100% original,public
myinfographic_431,Showcase,public
myinfographic_441,Marketing,public
myinfographic_447,To see how everything has changed over time,public
myinfographic_450,Business growth,public
myinfographic_457,Relieve constipation,public
myinfographic_467,Education,public
myinfographic_478,Iron,public
myinfographic_479,Medical,public
myinfographic_517,Stand,public
myinfographic_548,Taking notes,public
myinfographic_577,Facebook,public
myinfographic_593,Yes,public
myinfographic_602,Logo,public
myinfographic_616,200,public
myinfographic_632,401k,public
myinfographic_647,25-30%,public
myinfographic_664,Grown,public
myinfographic_681,Big data,public
myinfographic_688,Reduction in water consumption,public
myinfographic_689,NoSQL,public
myinfographic_701,5,public
myinfographic_704,Sleep,public
myinfographic_711,Real conversations,public
myinfographic_723,Phone and internet,public
myinfographic_726,11 and 19,public
myinfographic_729,Hamburger and cheeseburger,public
myinfographic_732,Bicycle,public
myinfographic_741,September,public
myinfographic_744,Yes,public
myinfographic_766,Above/below,public
myinfographic_776,Reading,public
myinfographic_784,15,public
myinfographic_804,Blockchain,public
myinfographic_806,Bearish,public
myinfographic_821,Firewall,public
myinfographic_826,Pepper spray,public
myinfographic_854,Blockbusters,public
myinfographic_873,Wordpress,public
myinfographic_880,15%,public
myinfographic_890,100,public
myinfographic_933,Knee,public
myinfographic_975,Cheaper,public
myinfographic_1025,Font,public
myinfographic_1030,Resign,public
myinfographic_1037,2014,public
myinfographic_1056,January,public
myinfographic_1058,To kick the ball through opponent,public
myinfographic_1086,Red,public
myinfographic_1090,Yes,public
myinfographic_1094,Labels,public
myinfographic_1102,Date,public
myinfographic_1103,Yes,public
myinfographic_1117,"Jaw pain, sensitive teeth, insomnia",public
myinfographic_1127,Europe,public
myinfographic_1136,Walter white,public
myinfographic_1152,No,public
myinfographic_1160,Improved work environment,public
myinfographic_1178,1/3rd,public
myinfographic_1183,Cloud,public
myinfographic_1187,1960,public
myinfographic_1194,Costing dollars,public
myinfographic_1206,Grow own food,public
myinfographic_1220,Determine,public
myinfographic_1249,Stable,public
myinfographic_1254,British airways,public
myinfographic_1257,Drake equation,public
myinfographic_1282,Studio,public
myinfographic_1284,"Quality, fast, expert",public
myinfographic_1342,Nike,public
myinfographic_1360,Through symbols,public
myinfographic_1363,No,public
myinfographic_1397,Heat map,public
myinfographic_1433,Networking tools,public
myinfographic_1439,Trading,public
myinfographic_1466,"Search, knowledge, management",public
myinfographic_1480,2015,public
myinfographic_1489,Dubai,public
myinfographic_1491,Baby boomers,public
myinfographic_1492,Pharmacy supplies,public
myinfographic_1501,5,public
myinfographic_1525,Checkerboard,public
myinfographic_1576,Yes,public
myinfographic_1578,2 hours,public
myinfographic_1589,Pharmaceutical,public
myinfographic_1590,1 month,public
myinfographic_1591,Beijing,public
myinfographic_1599,Yes,public
myinfographic_1604,6 times,public
myinfographic_1613,$1500 to $20000,public
myinfographic_1646,Australia and germany,public
myinfographic_1648,Fire escape,public
myinfographic_1658,Baby boomers,public
myinfographic_1672,Interest rate,public
myinfographic_1686,20%,public
myinfographic_1708,Brazil,public
myinfographic_1716,"$27,021",public
myinfographic_1721,3.82,public
myinfographic_1730,Lawyer,public
myinfographic_1740,Tracking,public
myinfographic_1753,Use groups for assigning permissions,public
myinfographic_1757,Quick response,public
myinfographic_1776,15.9 million,public
myinfographic_1778,Color,public
myinfographic_1784,79%,public
myinfographic_1789,oooooooooooooooooooo,public
myinfographic_1799,50 billion,public
myinfographic_1801,Futuro,public
myinfographic_1820,Travel,public
myinfographic_1849,Don't,public
myinfographic_1855,Salt,public
myinfographic_1863,Originality,public
myinfographic_1876,Thick,public
myinfographic_1878,Choose wedding rings,public
myinfographic_1879,Cycling,public
myinfographic_1883,No,public
myinfographic_1885,No,public
myinfographic_1903,Don't,public
myinfographic_1906,Yes,public
myinfographic_1917,Current record,public
myinfographic_1933,Blue,public
myinfographic_1935,Engage,public
myinfographic_1948,Encourage,public
myinfographic_1959,5 times a week,public
myinfographic_1961,Yes,public
myinfographic_1966,Lemon,public
myinfographic_1971,Yes,public
myinfographic_1991,100000,public
myinfographic_2008,Tasting room,public
myinfographic_2019,10,public
myinfographic_2046,Poorly-written,public
myinfographic_2049,Yes,public
myinfographic_2072,Dance,public
myinfographic_2081,Reduce cholesterol,public
myinfographic_2096,Yes,public
myinfographic_2106,Email,public
myinfographic_2116,4,public
myinfographic_2131,1,public
myinfographic_2140,Yes,public
myinfographic_2164,12.5,public
myinfographic_2181,Click on state to begin,public
myinfographic_2189,Smoking,public
myinfographic_2194,546,public
myinfographic_2197,Bar graph,public
myinfographic_2202,Race to top,public
myinfographic_2213,Death penalty,public
myinfographic_2219,Convenience,public
myinfographic_2223,35,public
myinfographic_2226,110/65,public
myinfographic_2242,Evil,public
myinfographic_2254,World toe wrestling championship,public
myinfographic_2261,4 years,public
myinfographic_2263,<<<<<<<<<<<<<<<<<<<<,public
myinfographic_2272,Stripes,public
myinfographic_2273,Manufacturing engineer,public
myinfographic_2290,$40,public
myinfographic_2295,Yes,public
myinfographic_2297,Fast,public
myinfographic_2307,oooooooooooooooooooo,public
myinfographic_2316,200 man hours,public
myinfographic_2318,Various programs,public
myinfographic_2324,Wwwosohotwatercouk,public
myinfographic_2328,Bread,public
myinfographic_2341,Up,public
myinfographic_2347,Contraction,public
myinfographic_2349,Insulation,public
myinfographic_2362,Magnetic character,public
myinfographic_2367,1.5%,public
myinfographic_2368,36%,public
myinfographic_2377,Higher rate,public
myinfographic_2389,Industry transition,public
myinfographic_2391,Improve golf experience,public
myinfographic_2399,To open,public
myinfographic_2400,Handle,public
myinfographic_2408,Optimism,public
myinfographic_2415,Accessibility,public
myinfographic_2416,Barley,public
myinfographic_2421,Good,public
myinfographic_2423,Hormonal balance,public
myinfographic_2431,Google,public
myinfographic_2436,Passwords,public
myinfographic_2460,No doors,public
myinfographic_2483,3,public
myinfographic_2484,Dr james,public
myinfographic_2492,Yes,public
myinfographic_2571,Morris worm,public
myinfographic_2572,Ice,public
myinfographic_2575,Education,public
myinfographic_2599,No,public
myinfographic_2617,AI,public
myinfographic_2618,Cost savings,public
myinfographic_2655,Google play and apple,public
myinfographic_2663,No,public
myinfographic_2684,74,public
myinfographic_2687,S4,public
myinfographic_2703,Ipod and iphone,public
myinfographic_2706,1:1:1,public
myinfographic_2717,Rehydration,public
myinfographic_2747,Delay,public
myinfographic_2757,Hyperhidrosis,public
myinfographic_2772,Election commission,public
myinfographic_2798,Aesthetic,public
myinfographic_2829,El vaso de oro,public
myinfographic_2838,Security,public
myinfographic_2842,"Awkward moments, cats & babies",public
myinfographic_2855,No,public
myinfographic_2872,Christmas,public
myinfographic_2901,Travel,public
myinfographic_2921,Education,public
myinfographic_2934,Inflation,public
myinfographic_2935,24%,public
myinfographic_2937,One room at time,public
myinfographic_2993,Advertisement,public
myinfographic_3011,Empire state building,public
myinfographic_3049,Educate,public
myinfographic_3055,5:49 pm,public
myinfographic_3075,Christmas,public
myinfographic_3084,Legal sanctions,public
myinfographic_3085,Develop new ways to shape curricula,public
myinfographic_3097,Temperature,public
myinfographic_3108,Pop,public
myinfographic_3112,No,public
myinfographic_3129,Cortisol and dhea,public
myinfographic_3131,Increased alertness,public
myinfographic_3134,Low ctr,public
myinfographic_3160,Next day,public
myinfographic_3181,Yes,public
myinfographic_3184,Chew,public
myinfographic_3189,Accelerated method,public
myinfographic_3206,Yes,public
myinfographic_3225,Install solar panels,public
myinfographic_3233,Accepted,public
myinfographic_3272,Australia,public
myinfographic_3283,100%,public
myinfographic_3299,100%,public
myinfographic_3329,Villain,public
myinfographic_3331,1 minute,public
myinfographic_3362,Languages,public
myinfographic_3363,"Keep, sell, donate, throw away",public
myinfographic_3367,Marketing,public
myinfographic_3368,Slowed down,public
myinfographic_3393,236,public
myinfographic_3397,Cheer,public
myinfographic_3403,1.2 million,public
myinfographic_3420,Breakfast,public
myinfographic_3438,Higher quality image,public
myinfographic_3472,Brian white,public
myinfographic_3485,No,public
myinfographic_3549,Red and blue,public
myinfographic_3557,Barley,public
myinfographic_3576,Twice,public
myinfographic_3585,Environment,public
myinfographic_3593,10,public
myinfographic_3606,Every 20 minutes,public
myinfographic_3615,South africa,public
myinfographic_3622,Unique,public
myinfographic_3646,2003,public
myinfographic_3649,1902,public
myinfographic_3655,Focus on strategy,public
myinfographic_3664,gone.,public
myinfographic_3665,St louis world's fair,public
myinfographic_3670,"Pollux, Kruger 60, Groonbridge 1830",public
myinfographic_3677,Yes,public
myinfographic_3682,Parents,public
myinfographic_3683,Smell,public
myinfographic_3691,President,public
myinfographic_3694,Lower or higher,public
myinfographic_3707,45,public
myinfographic_3709,5,public
myinfographic_3710,No,public
myinfographic_3716,"$60,000",public
myinfographic_3733,Yes,public
myinfographic_3738,Temperature,public
myinfographic_3747,Dine out,public
myinfographic_3761,Protein intake reduces hunger,public
myinfographic_3770,From simple to complex,public
myinfographic_3779,1940,public
myinfographic_3781,Advertising,public
myinfographic_3782,Research,public
myinfographic_3785,Important,public
myinfographic_3793,Ultimate music discovery platform,public
myinfographic_3797,Better performance,public
myinfographic_3803,12%,public
myinfographic_3806,Yes,public
myinfographic_3841,Good luck,public
myinfographic_3846,Consistency,public
myinfographic_3875,Bachelor's master's,public
myinfographic_3886,Avoid late filing penalty,public
myinfographic_3897,Yes,public
myinfographic_3921,Important,public
myinfographic_3922,Banking,public
myinfographic_3927,Testing,public
myinfographic_3945,1:10,public
myinfographic_3946,Increase website traffic,public
myinfographic_3952,Cold,public
myinfographic_3963,"50,000",public
myinfographic_3983,Happiness kits,public
myinfographic_4007,Time management,public
myinfographic_4013,Educate,public
myinfographic_4018,47%,public
myinfographic_4065,No,public
myinfographic_4084,"13.64""",public
myinfographic_4110,Sushi burrito,public
myinfographic_4111,Commute,public
myinfographic_4114,Yes,public
myinfographic_4118,No,public
myinfographic_4129,Pizza,public
myinfographic_4133,150,public
myinfographic_4135,Cabin space,public
myinfographic_4147,Privacy,public
myinfographic_4154,2014,public
myinfographic_4160,20.225.725,public
myinfographic_4189,Highland games,public
myinfographic_4207,Tyrion,public
myinfographic_4223,Both are done with arms on frame,public
myinfographic_4229,No,public
myinfographic_4249,Opening,public
myinfographic_4269,Walk,public
myinfographic_4279,Own asset,public
myinfographic_4289,5,public
myinfographic_4301,How many days of cooling degree days,public
myinfographic_4314,Became more popular,public
myinfographic_4322,Breaststroke,public
myinfographic_4335,Bicentennial,public
myinfographic_4345,No,public
myinfographic_4347,27%,public
myinfographic_4351,Eggs have been decorated since 1200 ad,public
myinfographic_4365,Stim-u-lax,public
myinfographic_4374,Catch up,public
myinfographic_4376,Decreased,public
myinfographic_4396,$83 billion,public
myinfographic_4398,Battery,public
myinfographic_4403,Road,public
myinfographic_4411,"Carpool, public transit, biking, walking",public
myinfographic_4430,Video,public
myinfographic_4437,History,public
myinfographic_4505,"Store, online, magazine",public
myinfographic_4506,Cost effective,public
myinfographic_4512,Apples,public
myinfographic_4514,Slanted back,public
myinfographic_4542,Aggregators and service providers,public
myinfographic_4544,Insolence,public
myinfographic_4548,Countries,public
myinfographic_4553,Yes,public
myinfographic_4583,Bikini,public
myinfographic_4598,Yes,public
myinfographic_4605,Yes,public
myinfographic_4623,Success,public
myinfographic_4634,History of lookout,public
myinfographic_4642,Recipes,public
myinfographic_4651,16.2 hours,public
myinfographic_4654,76,public
myinfographic_4659,Dots,public
myinfographic_4661,Women's rights,public
myinfographic_4675,Mustache,public
myinfographic_4698,Cardio,public
myinfographic_4702,Solo,public
myinfographic_4706,Brooklyn bridge,public
myinfographic_4709,Yes,public
myinfographic_4713,Death,public
myinfographic_4750,4,public
myinfographic_4752,Yes,public
myinfographic_4758,Valid,public
myinfographic_4760,Remove topper,public
myinfographic_4766,Probiotic,public
myinfographic_4796,1. Objectives 2. Strategies 3. Tactics 4.,public
myinfographic_4802,Yes,public
myinfographic_4804,Controlled,public
myinfographic_4805,Certified site,public
myinfographic_4807,Do:,public
myinfographic_4826,Yes,public
myinfographic_4852,Peking duck,public
myinfographic_4854,29%,public
myinfographic_4870,Advertising,public
myinfographic_4875,1877,public
myinfographic_4890,Attributes of awesome employees,public
myinfographic_4918,Fewer calls,public
myinfographic_4922,Laptop,public
myinfographic_4926,Balance,public
myinfographic_4950,Sugar,public
myinfographic_4952,Antioxidants,public
myinfographic_4956,Sex,public
myinfographic_4965,Outdoor,public
myinfographic_4970,Yes,public
myinfographic_4995,Budgeting,public
